Unique Skill Weapon,Name,AtkId,Phys MV,Magic MV,Fire MV,Ltng MV,Holy MV,Stam Dmg MV,Status MV,Weapon Buff MV,Poise Dmg MV,Atk Repel MV,StaminaCost,PhysAtkAttribute,Shield Chip,disableGuard,DamageLevel,dmgLevel_vsPlayer,ignoreDmgCount,AtkPhys,AtkMag,AtkFire,AtkLtng,AtkHoly,AtkStam,AtkSuperArmor,isAddBaseAtk,overwriteAttackElementCorrectId,isDisableBothHandsAtkBonus,IsArrowAtk,subCategory1,subCategory2,subCategory3,subCategory4,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,PvP Dmg Mult,PvP Stam Dmg Mult,PvP Poise Dmg Mult
,[Curved Sword] Barbaric Roar Charged 1h R2 #1 [1],300700950,82,82,82,82,82,100,80,80,150,400,9,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar Charged 1h R2 #1 [2],300700951,82,82,82,82,82,100,80,80,150,400,9,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar Charged 1h R2 #1 [3],300700952,86,86,86,86,86,130,80,80,200,400,15,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar 1h R2 #2 [1],300700958,85,85,85,85,85,90,80,80,100,120,10,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar 1h R2 #2 [2],300700959,105,105,105,105,105,110,100,100,120,400,20,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6904,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar Charged 1h R2 #2 [1],300700956,100,100,100,100,100,150,100,100,120,400,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar Charged 1h R2 #2 [2],300700957,125,125,125,125,125,200,135,135,200,400,25,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar 2h R2 #1 [1],300700963,75,75,75,75,75,100,65,65,120,500,10,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar 2h R2 #1 [2],300700964,75,75,75,75,75,100,65,65,120,500,10,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar 2h R2 #1 [3],300700965,80,80,80,80,80,130,65,65,180,500,15,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar Charged 2h R2 #1 [1],300700960,87,87,87,87,87,120,80,80,180,500,11,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar Charged 2h R2 #1 [2],300700961,87,87,87,87,87,120,80,80,180,500,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar Charged 2h R2 #1 [3],300700962,91,91,91,91,91,150,80,80,250,500,18,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar 2h R2 #2 [1],300700968,90,90,90,90,90,100,80,80,120,500,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar 2h R2 #2 [2],300700969,110,110,110,110,110,170,100,100,140,500,24,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6904,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] Barbaric Roar Charged 2h R2 #2 [1],300700966,105,105,105,105,105,170,100,100,150,500,15,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] Barbaric Roar Charged 2h R2 #2 [2],300700967,130,130,130,130,130,240,135,135,250,500,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Curved Greatsword] Barbaric Roar 1h R2 #1 [1],300800953,70,70,70,70,70,90,75,75,100,100,9,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar 1h R2 #1 [2],300800954,70,70,70,70,70,90,75,75,100,100,9,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar 1h R2 #1 [3],300800955,75,75,75,75,75,110,75,75,150,140,16,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar Charged 1h R2 #1 [1],300800950,82,82,82,82,82,100,85,85,170,400,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar Charged 1h R2 #1 [2],300800951,82,82,82,82,82,100,85,85,170,400,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar Charged 1h R2 #1 [3],300800952,86,86,86,86,86,130,85,85,240,400,18,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar 1h R2 #2,300800958,135,135,135,135,135,150,150,100,200,140,36,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6904,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar Charged 1h R2 #2,300800956,195,195,195,195,195,300,200,100,600,400,42,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar 2h R2 #1 [1],300800963,75,75,75,75,75,120,75,75,120,500,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar 2h R2 #1 [2],300800964,75,75,75,75,75,120,75,75,120,500,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar 2h R2 #1 [3],300800965,80,80,80,80,80,130,75,75,200,500,20,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar Charged 2h R2 #1 [1],300800960,87,87,87,87,87,120,85,85,200,500,14,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar Charged 2h R2 #1 [2],300800961,87,87,87,87,87,120,85,85,200,500,14,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar Charged 2h R2 #1 [3],300800962,91,91,91,91,91,150,85,85,300,500,22,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] Barbaric Roar 2h R2 #2,300800968,140,140,140,140,140,170,180,100,240,500,44,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6904,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] Barbaric Roar Charged 2h R2 #2,300800966,200,200,200,200,200,390,240,100,660,500,51,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3.04
,[Katana] Barbaric Roar 1h R2 #1 [1],300900953,70,70,70,70,70,90,65,65,100,100,9,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar 1h R2 #1 [2],300900954,70,70,70,70,70,90,65,65,100,100,9,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar 1h R2 #1 [3],300900955,75,75,75,75,75,110,65,65,150,100,13,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar Charged 1h R2 #1 [1],300900950,82,82,82,82,82,100,80,80,150,400,10,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar Charged 1h R2 #1 [2],300900951,82,82,82,82,82,100,80,80,150,400,10,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar Charged 1h R2 #1 [3],300900952,86,86,86,86,86,130,80,80,200,400,16,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar 1h R2 #2 [1],300900958,85,85,85,85,85,90,80,80,100,120,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar 1h R2 #2 [2],300900959,105,105,105,105,105,110,100,100,120,400,20,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6904,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar Charged 1h R2 #2 [1],300900956,100,100,100,100,100,150,100,100,120,400,14,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar Charged 1h R2 #2 [2],300900957,125,125,125,125,125,200,135,135,200,400,24,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar 2h R2 #1 [1],300900963,75,75,75,75,75,100,65,65,120,500,11,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar 2h R2 #1 [2],300900964,75,75,75,75,75,100,65,65,120,500,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar 2h R2 #1 [3],300900965,80,80,80,80,80,130,65,65,180,500,16,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar Charged 2h R2 #1 [1],300900960,87,87,87,87,87,120,80,80,180,500,12,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar Charged 2h R2 #1 [2],300900961,87,87,87,87,87,120,80,80,180,500,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar Charged 2h R2 #1 [3],300900962,91,91,91,91,91,150,80,80,250,500,20,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar 2h R2 #2 [1],300900968,90,90,90,90,90,100,80,80,120,500,15,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar 2h R2 #2 [2],300900969,110,110,110,110,110,170,100,100,140,500,24,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6904,-1,-1,-1,-1,1,1.25,2.2
,[Katana] Barbaric Roar Charged 2h R2 #2 [1],300900966,105,105,105,105,105,170,100,100,150,500,17,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.75
,[Katana] Barbaric Roar Charged 2h R2 #2 [2],300900967,130,130,130,130,130,240,135,135,250,500,29,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Great Katana] Barbaric Roar 1h R2 #1 [1],300000953,70,70,70,70,70,90,65,65,100,100,9,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 1h R2 #1 [2],300000954,70,70,70,70,70,90,65,65,100,100,9,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 1h R2 #1 [3],300000955,75,75,75,75,75,110,65,65,150,100,13,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 1h R2 #1 [1],300000950,82,82,82,82,82,100,80,80,150,400,10,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 1h R2 #1 [2],300000951,82,82,82,82,82,100,80,80,150,400,10,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 1h R2 #1 [3],300000952,86,86,86,86,86,130,80,80,200,400,16,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 1h R2 #2 [1],300000958,85,85,85,85,85,90,80,80,100,120,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 1h R2 #2 [2],300000959,105,105,105,105,105,110,100,100,120,400,20,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6904,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 1h R2 #2 [1],300000956,100,100,100,100,100,150,100,100,120,400,14,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 1h R2 #2 [2],300000957,125,125,125,125,125,200,135,135,200,400,24,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 2h R2 #1 [1],300000963,75,75,75,75,75,100,65,65,120,500,11,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 2h R2 #1 [2],300000964,75,75,75,75,75,100,65,65,120,500,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 2h R2 #1 [3],300000965,80,80,80,80,80,130,65,65,180,500,16,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 2h R2 #1 [1],300000960,87,87,87,87,87,120,80,80,180,500,12,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 2h R2 #1 [2],300000961,87,87,87,87,87,120,80,80,180,500,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 2h R2 #1 [3],300000962,91,91,91,91,91,150,80,80,250,500,20,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 2h R2 #2 [1],300000968,90,90,90,90,90,100,80,80,120,500,15,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar 2h R2 #2 [2],300000969,110,110,110,110,110,170,100,100,140,500,24,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6904,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 2h R2 #2 [1],300000966,105,105,105,105,105,170,100,100,150,500,17,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,1.35
,[Great Katana] Barbaric Roar Charged 2h R2 #2 [2],300000967,130,130,130,130,130,240,135,135,250,500,29,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,1.35
,[Twinblade] Barbaric Roar 1h R2 #1 [1],301000953,70,70,70,70,70,90,70,70,100,100,9,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar 1h R2 #1 [2],301000954,70,70,70,70,70,90,70,70,100,100,9,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar 1h R2 #1 [3],301000955,75,75,75,75,75,110,70,70,150,100,13,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar Charged 1h R2 #1 [1],301000950,82,82,82,82,82,100,100,100,150,400,10,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar Charged 1h R2 #1 [2],301000951,82,82,82,82,82,100,100,100,150,400,10,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar Charged 1h R2 #1 [3],301000952,86,86,86,86,86,130,100,100,200,400,16,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar 1h R2 #2,301000958,135,135,135,135,135,100,150,100,200,140,12,252,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6904,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar Charged 1h R2 #2,301000956,195,195,195,195,195,200,200,100,400,400,14,252,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar 2h R2 #1 [1],301000963,75,75,75,75,75,100,70,70,120,500,11,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar 2h R2 #1 [2],301000964,75,75,75,75,75,100,70,70,120,500,11,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar 2h R2 #1 [3],301000965,80,80,80,80,80,130,70,70,180,500,16,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar Charged 2h R2 #1 [1],301000960,87,87,87,87,87,120,100,100,180,500,12,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar Charged 2h R2 #1 [2],301000961,87,87,87,87,87,120,100,100,180,500,12,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar Charged 2h R2 #1 [3],301000962,91,91,91,91,91,150,100,100,250,500,20,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3
,[Twinblade] Barbaric Roar 2h R2 #2,301000968,140,140,140,140,140,200,150,100,240,500,15,252,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6904,-1,-1,-1,-1,1,1.25,2.5
,[Twinblade] Barbaric Roar Charged 2h R2 #2,301000966,200,200,200,200,200,265,200,100,480,500,17,252,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3
,[Axe] Barbaric Roar 1h R2 #1 [1],301400953,70,70,70,70,70,90,65,65,100,100,10,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3
,[Axe] Barbaric Roar 1h R2 #1 [2],301400954,70,70,70,70,70,90,65,65,100,100,10,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3
,[Axe] Barbaric Roar 1h R2 #1 [3],301400955,75,75,75,75,75,110,65,65,150,100,14,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6903,-1,-1,-1,-1,1,1.25,3
